pID,DAP,DaysOfYear,Height-Diff,GrowthRate-Diff,Precipitation,Humidity,SolarRadiation,Temperature,GDD,CGDD
2186.0,26.0,170.0,0.056746724,0.58496651,0.01,35.48,31.66,73.976,23.364,510.741
2187.0,27.0,171.0,0.062572934,0.579582653,0.01,35.95,32.59,81.716,23.526,534.267
2188.0,28.0,172.0,0.068324379,0.569999897,0.02,32.47,33.54,87.44,28.305,562.572
2189.0,29.0,173.0,0.073958698,0.556147582,2.75,38.1,32.19,79.466,25.389,587.961
2190.0,30.0,174.0,0.079432924,0.537973858,0.47,40.06,29.14,65.768,16.713,604.674
2191.0,31.0,175.0,0.084703654,0.515444236,0.45,35.56,30.99,67.856,16.182,620.856
2192.0,32.0,176.0,0.089727225,0.488540019,1.78,55.96,29.87,63.338,13.464,634.32
2193.0,33.0,177.0,0.094459856,0.457256661,0.14,46.42,30.05,70.754,21.069,655.389
2194.0,34.0,178.0,0.098857786,0.421602072,1.88,45.61,32.45,76.46,21.456,676.845
2195.0,35.0,179.0,0.102877388,0.381594909,1.34,41.6,31.52,76.856,24.03,700.875
2196.0,36.0,180.0,0.106475267,0.337262863,1.6,39.08,31.14,74.858,23.571,724.446
2197.0,37.0,181.0,0.109608345,0.288640981,1.44,44.7,30.79,68.198,16.938,741.384
2198.0,38.0,182.0,0.112233923,0.235770026,0.0,38.01,30.8,76.1,22.014,763.398
2199.0,39.0,183.0,0.114309731,0.1786949,3.14,42.44,34.05,81.356,25.083,788.481
2200.0,40.0,184.0,0.115793965,0.11746313,2.56,49.16,33.27,76.676,25.245,813.726
2201.0,41.0,185.0,0.116645301,0.052123449,3.06,48.73,31.81,78.206,23.805,837.531
2202.0,42.0,186.0,0.116822903,-0.017275553,0.18,39.74,32.64,82.778,26.1,863.631
2203.0,43.0,187.0,0.116286417,-0.090686675,2.4,35.85,33.38,85.784,27.864,891.495
2204.0,44.0,188.0,0.114995945,-0.16806526,4.32,45.05,33.08,77.864,27.054,918.549
2205.0,45.0,189.0,0.112912024,-0.249370258,0.43,40.5,33.43,80.528,25.857,944.406
2206.0,46.0,190.0,0.109995574,-0.334565196,0.0,30.3,32.26,85.208,25.569,969.975
2207.0,47.0,191.0,0.106207858,-0.423619048,2.66,32.26,35.49,86.738,28.332,998.307
2208.0,48.0,192.0,0.101510414,-0.516507032,1.62,44.8,36.58,84.47,29.799,1028.106
2209.0,49.0,193.0,0.095864997,-0.613211307,2.46,48.75,35.91,77.792,27.378,1055.484
2210.0,50.0,194.0,0.089233502,-0.7137216,0.13,50.61,33.5,76.244,26.208,1081.692
2211.0,51.0,195.0,0.081577886,-0.818035752,0.0,47.6,32.02,79.034,25.029,1106.721
2212.0,52.0,196.0,0.072860087,-0.926160188,0.09,52.47,32.69,78.998,26.532,1133.253
2213.0,53.0,197.0,0.063041931,-1.038110294,0.06,51.18,32.56,79.232,26.649,1159.902
2214.0,54.0,198.0,0.052085048,-1.153910676,0.46,51.81,34.27,82.742,27.81,1187.712
2215.0,55.0,199.0,0.039950772,-1.273595165,0.24,47.95,34.42,83.786,27.837,1215.549
2216.0,56.0,200.0,0.026600056,-1.397206237,1.3,41.37,36.18,88.052,28.548,1244.097
2217.0,57.0,201.0,0.011993395,-1.524792893,0.08,41.94,34.94,85.154,28.476,1272.573
2218.0,58.0,202.0,-0.003909219,-1.656404353,1.4,35.31,35.56,88.466,30.123,1302.696
2219.0,59.0,203.0,-0.02114822,-1.792072199,0.15,41.61,34.66,80.492,28.44,1331.136
2220.0,60.0,204.0,-0.039764085,-1.931760642,0.0,30.42,32.16,82.778,25.776,1356.912
2221.0,61.0,205.0,-0.059796089,-2.075228631,1.98,33.12,32.81,84.686,27.531,1384.443
2222.0,62.0,206.0,-0.081278659,-2.221648893,0.89,36.16,35.39,88.43,29.988,1414.431
2223.0,63.0,207.0,-0.104231149,-2.368561137,1.12,57.25,36.8,77.99,27.81,1442.241
2224.0,64.0,208.0,-0.128629613,-2.509035497,14.79,52.61,34.81,74.498,24.705,1466.946
2225.0,65.0,209.0,-0.154330753,-2.624268241,3.8,60.73,35.51,76.064,25.785,1492.731
2226.0,66.0,210.0,-0.180877207,-2.666179271,6.43,64.68,34.44,75.704,26.001,1518.732
2227.0,67.0,211.0,-0.207063059,-2.528149649,8.3,71.33,35.14,73.706,23.616,1542.348
2228.0,68.0,212.0,-0.230293852,-2.049537916,0.85,58.69,32.34,75.074,24.165,1566.513
2229.0,69.0,213.0,-0.246762708,-1.199032725,0.79,51.87,30.74,76.01,24.354,1590.867
2230.0,70.0,214.0,-0.254119041,-0.30283009,7.74,60.54,32.44,73.31,22.932,1613.799
2231.0,71.0,215.0,-0.253880564,0.289873425,0.79,54.75,30.65,64.4,15.345,1629.144
2232.0,72.0,216.0,-0.24937695,0.570013331,1.78,58.07,31.78,67.208,16.155,1645.299
2233.0,73.0,217.0,-0.243060522,0.674086201,2.74,62.17,31.98,70.466,20.466,1665.765
2234.0,74.0,218.0,-0.23614714,0.700789017,5.07,68.35,31.79,67.514,18.657,1684.422
2235.0,75.0,219.0,-0.229143794,0.696907822,7.17,70.53,31.71,65.318,16.065,1700.487
2236.0,76.0,220.0,-0.222245909,0.681592964,3.04,64.85,33.14,66.794,16.515,1717.002
2237.0,77.0,221.0,-0.21552484,0.662268269,0.14,58.33,31.5,71.024,20.691,1737.693
2238.0,78.0,222.0,-0.209004331,0.641754794,8.02,75.29,32.07,63.644,12.573,1750.266
2239.0,79.0,223.0,-0.202690092,0.621117187,0.4,53.94,29.79,66.416,15.786,1766.052
2240.0,80.0,224.0,-0.19658104,0.600756353,10.09,78.21,33.08,67.892,18.639,1784.691
2241.0,1.0,145.0,0.003746134,-0.009304708,3.1,64.91,29.65,60.458,13.122,13.122
2242.0,2.0,146.0,0.003633853,-0.012684109,3.22,59.76,28.76,60.08,12.141,25.263
2243.0,3.0,147.0,0.00349942,-0.013931325,3.75,64.47,28.98,57.344,8.208,33.471
2244.0,4.0,148.0,0.003359733,-0.013815482,0.39,46.44,27.61,61.772,12.537,46.008
2245.0,5.0,149.0,0.003226439,-0.012696588,0.03,42.16,26.71,64.004,13.995,60.003
2246.0,6.0,150.0,0.003108437,-0.010784606,0.0,37.94,26.43,64.4,14.85,74.853
2247.0,7.0,151.0,0.003012927,-0.008217233,0.78,53.75,28.91,66.884,16.146,90.999
2248.0,8.0,152.0,0.00294595,-0.005091742,0.63,57.73,29.94,70.412,20.331,111.33
2249.0,9.0,153.0,0.002912709,-0.001480489,5.11,56.41,31.05,72.05,21.393,132.723
2250.0,10.0,154.0,0.002917772,0.002560612,4.61,75.24,32.13,65.894,16.335,149.058
2251.0,11.0,155.0,0.002965205,0.006987068,0.0,54.42,29.86,71.222,19.944,169.002
2252.0,12.0,156.0,0.003058676,0.011762639,0.31,47.26,30.72,73.868,22.365,191.367
2253.0,13.0,157.0,0.003201521,0.016857244,0.32,55.24,32.22,70.556,20.97,212.337
2254.0,14.0,158.0,0.003396799,0.022245517,4.7,67.12,32.46,69.674,18.783,231.12
2255.0,15.0,159.0,0.003647338,0.027905786,0.26,61.87,31.5,72.356,21.96,253.08
2256.0,16.0,160.0,0.003955759,0.033819318,0.0,51.96,31.56,76.91,22.923,276.003
2257.0,17.0,161.0,0.004324513,0.039969765,0.0,42.14,31.14,77.81,24.849,300.852
2258.0,18.0,162.0,0.004755896,0.046342738,0.36,51.84,33.5,77.612,25.272,326.124
2259.0,19.0,163.0,0.005252067,0.052925472,0.01,52.87,32.57,79.394,25.965,352.089
2260.0,20.0,164.0,0.005815067,0.059706571,0.0,28.85,28.52,75.2,23.877,375.966
2261.0,21.0,165.0,0.006446826,0.066675798,0.0,28.63,27.88,74.318,21.951,397.917
2262.0,22.0,166.0,0.007149179,0.073823908,0.0,24.64,29.99,77.378,22.653,420.57
2263.0,23.0,167.0,0.007923872,0.08114251,0.0,28.68,32.3,80.96,24.228,444.798
2264.0,24.0,168.0,0.008772572,0.088623956,0.13,45.91,33.36,71.402,22.41,467.208
2265.0,25.0,169.0,0.009696871,0.096261244,0.0,32.74,31.28,71.636,20.169,487.377
2266.0,26.0,170.0,0.010698294,0.104047943,0.01,35.48,31.66,73.976,23.364,510.741
2267.0,27.0,171.0,0.011778308,0.111978127,0.01,35.95,32.59,81.716,23.526,534.267
2268.0,28.0,172.0,0.012938317,0.120046312,0.02,32.47,33.54,87.44,28.305,562.572
2269.0,29.0,173.0,0.014179677,0.128247415,2.75,38.1,32.19,79.466,25.389,587.961
2270.0,30.0,174.0,0.015503693,0.136576709,0.47,40.06,29.14,65.768,16.713,604.674
2271.0,31.0,175.0,0.016911624,0.145029788,0.45,35.56,30.99,67.856,16.182,620.856
2272.0,32.0,176.0,0.018404687,0.153602533,1.78,55.96,29.87,63.338,13.464,634.32
2273.0,33.0,177.0,0.01998406,0.162291087,0.14,46.42,30.05,70.754,21.069,655.389
2274.0,34.0,178.0,0.021650883,0.171091833,1.88,45.61,32.45,76.46,21.456,676.845
2275.0,35.0,179.0,0.02340626,0.180001368,1.34,41.6,31.52,76.856,24.03,700.875
2276.0,36.0,180.0,0.025251262,0.189016486,1.6,39.08,31.14,74.858,23.571,724.446
2277.0,37.0,181.0,0.027186931,0.198134165,1.44,44.7,30.79,68.198,16.938,741.384
2278.0,38.0,182.0,0.029214278,0.207351546,0.0,38.01,30.8,76.1,22.014,763.398
2279.0,39.0,183.0,0.031334285,0.216665924,3.14,42.44,34.05,81.356,25.083,788.481
2280.0,40.0,184.0,0.033547911,0.226074736,2.56,49.16,33.27,76.676,25.245,813.726
2281.0,41.0,185.0,0.035856087,0.235575547,3.06,48.73,31.81,78.206,23.805,837.531
2282.0,42.0,186.0,0.038259721,0.245166045,0.18,39.74,32.64,82.778,26.1,863.631
2283.0,43.0,187.0,0.040759699,0.254844029,2.4,35.85,33.38,85.784,27.864,891.495
2284.0,44.0,188.0,0.043356886,0.264607402,4.32,45.05,33.08,77.864,27.054,918.549
2285.0,45.0,189.0,0.046052125,0.274454162,0.43,40.5,33.43,80.528,25.857,944.406
2286.0,46.0,190.0,0.048846241,0.284382401,0.0,30.3,32.26,85.208,25.569,969.975
2287.0,47.0,191.0,0.051740039,0.294390293,2.66,32.26,35.49,86.738,28.332,998.307
2288.0,48.0,192.0,0.054734306,0.304476091,1.62,44.8,36.58,84.47,29.799,1028.106
2289.0,49.0,193.0,0.057829815,0.314638122,2.46,48.75,35.91,77.792,27.378,1055.484
2290.0,50.0,194.0,0.061027318,0.324874784,0.13,50.61,33.5,76.244,26.208,1081.692
2291.0,51.0,195.0,0.064327554,0.335184538,0.0,47.6,32.02,79.034,25.029,1106.721
2292.0,52.0,196.0,0.067731247,0.345565906,0.09,52.47,32.69,78.998,26.532,1133.253
2293.0,53.0,197.0,0.071239106,0.356017466,0.06,51.18,32.56,79.232,26.649,1159.902
2294.0,54.0,198.0,0.074851826,0.366537842,0.46,51.81,34.27,82.742,27.81,1187.712
2295.0,55.0,199.0,0.078570088,0.377125668,0.24,47.95,34.42,83.786,27.837,1215.549
2296.0,56.0,200.0,0.082394559,0.387779479,1.3,41.37,36.18,88.052,28.548,1244.097
2297.0,57.0,201.0,0.086325891,0.398497321,0.08,41.94,34.94,85.154,28.476,1272.573
2298.0,58.0,202.0,0.090364707,0.409275422,1.4,35.31,35.56,88.466,30.123,1302.696
2299.0,59.0,203.0,0.094511569,0.420103772,0.15,41.61,34.66,80.492,28.44,1331.136
2300.0,60.0,204.0,0.098766855,0.43095187,0.0,30.42,32.16,82.778,25.776,1356.912
2301.0,61.0,205.0,0.103130372,0.441723894,1.98,33.12,32.81,84.686,27.531,1384.443
2302.0,62.0,206.0,0.107600143,0.452121266,0.89,36.16,35.39,88.43,29.988,1414.431
2303.0,63.0,207.0,0.112168685,0.461232101,1.12,57.25,36.8,77.99,27.81,1442.241
2304.0,64.0,208.0,0.116811952,0.466342056,14.79,52.61,34.81,74.498,24.705,1466.946
2305.0,65.0,209.0,0.121457547,0.459651387,3.8,60.73,35.51,76.064,25.785,1492.731
2306.0,66.0,210.0,0.125898575,0.420087489,6.43,64.68,34.44,75.704,26.001,1518.732
2307.0,67.0,211.0,0.12958896,0.298013897,8.3,71.33,35.14,73.706,23.616,1542.348
2308.0,68.0,212.0,0.131310127,0.012795495,0.85,58.69,32.34,75.074,24.165,1566.513
2309.0,69.0,213.0,0.129236306,-0.443950421,0.79,51.87,30.74,76.01,24.354,1590.867
2310.0,70.0,214.0,0.122716755,-0.811663081,7.74,60.54,32.44,73.31,22.932,1613.799
2311.0,71.0,215.0,0.1143391,-0.79781252,0.79,54.75,30.65,64.4,15.345,1629.144
2312.0,72.0,216.0,0.107620086,-0.53020324,1.78,58.07,31.78,67.208,16.155,1645.299
2313.0,73.0,217.0,0.103651912,-0.279218489,2.74,62.17,31.98,70.466,20.466,1665.765
2314.0,74.0,218.0,0.101681633,-0.130946942,5.07,68.35,31.79,67.514,18.657,1684.422
2315.0,75.0,219.0,0.10078035,-0.058519224,7.17,70.53,31.71,65.318,16.065,1700.487
2316.0,76.0,220.0,0.10038096,-0.025751467,3.04,64.85,33.14,66.794,16.515,1717.002
2317.0,77.0,221.0,0.100205414,-0.011320885,0.14,58.33,31.5,71.024,20.691,1737.693
2318.0,78.0,222.0,0.100128094,-0.005002338,8.02,75.29,32.07,63.644,12.573,1750.266
2319.0,79.0,223.0,0.100093821,-0.00222718,0.4,53.94,29.79,66.416,15.786,1766.052
2320.0,80.0,224.0,0.100078506,-0.001000098,10.09,78.21,33.08,67.892,18.639,1784.691
2321.0,1.0,145.0,-0.004463894,0.000858967,3.1,64.91,29.65,60.458,13.122,13.122
2322.0,2.0,146.0,-0.004452292,0.001440106,3.22,59.76,28.76,60.08,12.141,25.263
2323.0,3.0,147.0,-0.004435406,0.001924993,3.75,64.47,28.98,57.344,8.208,33.471
2324.0,4.0,148.0,-0.004413993,0.002349205,0.39,46.44,27.61,61.772,12.537,46.008
2325.0,5.0,149.0,-0.004388569,0.002729201,0.03,42.16,26.71,64.004,13.995,60.003
2326.0,6.0,150.0,-0.004359524,0.003074499,0.0,37.94,26.43,64.4,14.85,74.853
2327.0,7.0,151.0,-0.004327174,0.003391302,0.78,53.75,28.91,66.884,16.146,90.999
2328.0,8.0,152.0,-0.004291779,0.003683967,0.63,57.73,29.94,70.412,20.331,111.33
2329.0,9.0,153.0,-0.004253564,0.003955719,5.11,56.41,31.05,72.05,21.393,132.723
2330.0,10.0,154.0,-0.004212726,0.004209043,4.61,75.24,32.13,65.894,16.335,149.058
2331.0,11.0,155.0,-0.004169438,0.004445906,0.0,54.42,29.86,71.222,19.944,169.002
2332.0,12.0,156.0,-0.004123857,0.004667907,0.31,47.26,30.72,73.868,22.365,191.367
2333.0,13.0,157.0,-0.004076125,0.004876368,0.32,55.24,32.22,70.556,20.97,212.337
2334.0,14.0,158.0,-0.004026371,0.005072401,4.7,67.12,32.46,69.674,18.783,231.12
2335.0,15.0,159.0,-0.003974715,0.005256954,0.26,61.87,31.5,72.356,21.96,253.08
2336.0,16.0,160.0,-0.003921268,0.005430845,0.0,51.96,31.56,76.91,22.923,276.003
2337.0,17.0,161.0,-0.003866131,0.005594784,0.0,42.14,31.14,77.81,24.849,300.852
2338.0,18.0,162.0,-0.003809403,0.005749398,0.36,51.84,33.5,77.612,25.272,326.124
2339.0,19.0,163.0,-0.003751173,0.005895238,0.01,52.87,32.57,79.394,25.965,352.089
2340.0,20.0,164.0,-0.003691526,0.006032799,0.0,28.85,28.52,75.2,23.877,375.966
2341.0,21.0,165.0,-0.003630543,0.006162522,0.0,28.63,27.88,74.318,21.951,397.917
2342.0,22.0,166.0,-0.0035683,0.006284806,0.0,24.64,29.99,77.378,22.653,420.57
2343.0,23.0,167.0,-0.00350487,0.006400012,0.0,28.68,32.3,80.96,24.228,444.798
2344.0,24.0,168.0,-0.003440322,0.006508468,0.13,45.91,33.36,71.402,22.41,467.208
2345.0,25.0,169.0,-0.003374722,0.006610476,0.0,32.74,31.28,71.636,20.169,487.377
2346.0,26.0,170.0,-0.003308133,0.006706311,0.01,35.48,31.66,73.976,23.364,510.741
2347.0,27.0,171.0,-0.003240616,0.006796226,0.01,35.95,32.59,81.716,23.526,534.267
2348.0,28.0,172.0,-0.003172228,0.006880455,0.02,32.47,33.54,87.44,28.305,562.572
2349.0,29.0,173.0,-0.003103025,0.006959217,2.75,38.1,32.19,79.466,25.389,587.961
2350.0,30.0,174.0,-0.003033061,0.007032711,0.47,40.06,29.14,65.768,16.713,604.674
2351.0,31.0,175.0,-0.002962388,0.007101125,0.45,35.56,30.99,67.856,16.182,620.856
2352.0,32.0,176.0,-0.002891055,0.007164636,1.78,55.96,29.87,63.338,13.464,634.32
2353.0,33.0,177.0,-0.002819111,0.007223406,0.14,46.42,30.05,70.754,21.069,655.389
2354.0,34.0,178.0,-0.002746602,0.007277589,1.88,45.61,32.45,76.46,21.456,676.845
2355.0,35.0,179.0,-0.002673574,0.007327329,1.34,41.6,31.52,76.856,24.03,700.875
2356.0,36.0,180.0,-0.00260007,0.007372762,1.6,39.08,31.14,74.858,23.571,724.446
2357.0,37.0,181.0,-0.002526133,0.007414016,1.44,44.7,30.79,68.198,16.938,741.384
2358.0,38.0,182.0,-0.002451803,0.007451211,0.0,38.01,30.8,76.1,22.014,763.398
2359.0,39.0,183.0,-0.002377121,0.007484461,3.14,42.44,34.05,81.356,25.083,788.481
2360.0,40.0,184.0,-0.002302127,0.007513876,2.56,49.16,33.27,76.676,25.245,813.726
2361.0,41.0,185.0,-0.002226856,0.007539556,3.06,48.73,31.81,78.206,23.805,837.531
2362.0,42.0,186.0,-0.002151348,0.0075616,0.18,39.74,32.64,82.778,26.1,863.631
2363.0,43.0,187.0,-0.002075636,0.0075801,2.4,35.85,33.38,85.784,27.864,891.495
2364.0,44.0,188.0,-0.001999757,0.007595142,4.32,45.05,33.08,77.864,27.054,918.549
2365.0,45.0,189.0,-0.001923745,0.007606809,0.43,40.5,33.43,80.528,25.857,944.406
2366.0,46.0,190.0,-0.001847632,0.007615172,0.0,30.3,32.26,85.208,25.569,969.975
2367.0,47.0,191.0,-0.001771452,0.007620289,2.66,32.26,35.49,86.738,28.332,998.307
2368.0,48.0,192.0,-0.001695237,0.007622185,1.62,44.8,36.58,84.47,29.799,1028.106
2369.0,49.0,193.0,-0.001619019,0.007620806,2.46,48.75,35.91,77.792,27.378,1055.484
2370.0,50.0,194.0,-0.001542832,0.007615918,0.13,50.61,33.5,76.244,26.208,1081.692
2371.0,51.0,195.0,-0.001466715,0.007606858,0.0,47.6,32.02,79.034,25.029,1106.721
2372.0,52.0,196.0,-0.001390714,0.007591965,0.09,52.47,32.69,78.998,26.532,1133.253
2373.0,53.0,197.0,-0.001314907,0.007567294,0.06,51.18,32.56,79.232,26.649,1159.902
2374.0,54.0,198.0,-0.00123943,0.007523762,0.46,51.81,34.27,82.742,27.81,1187.712
2375.0,55.0,199.0,-0.001164561,0.00744092,0.24,47.95,34.42,83.786,27.837,1215.549
2376.0,56.0,200.0,-0.001090888,0.007273645,1.3,41.37,36.18,88.052,28.548,1244.097
2377.0,57.0,201.0,-0.001019683,0.006924198,0.08,41.94,34.94,85.154,28.476,1272.573
2378.0,58.0,202.0,-0.00095368,0.006184853,1.4,35.31,35.56,88.466,30.123,1302.696
2379.0,59.0,203.0,-0.000898681,0.004622834,0.15,41.61,34.66,80.492,28.44,1331.136
2380.0,60.0,204.0,-0.000866812,0.001356596,0.0,30.42,32.16,82.778,25.776,1356.912
2381.0,61.0,205.0,-0.000882881,-0.005360213,1.98,33.12,32.81,84.686,27.531,1384.443
2382.0,62.0,206.0,-0.000996318,-0.018854886,0.89,36.16,35.39,88.43,29.988,1414.431
2383.0,63.0,207.0,-0.001302,-0.04508004,1.12,57.25,36.8,77.99,27.81,1442.241
2384.0,64.0,208.0,-0.001971555,-0.093490809,14.79,52.61,34.81,74.498,24.705,1466.946
2385.0,65.0,209.0,-0.003284309,-0.175445469,3.8,60.73,35.51,76.064,25.785,1492.731
2386.0,66.0,210.0,-0.005606389,-0.294117994,6.43,64.68,34.44,75.704,26.001,1518.732
2387.0,67.0,211.0,-0.009198956,-0.420576396,8.3,71.33,35.14,73.706,23.616,1542.348
2388.0,68.0,212.0,-0.013791483,-0.479199663,0.85,58.69,32.34,75.074,24.165,1566.513
2389.0,69.0,213.0,-0.018334414,-0.407766663,0.79,51.87,30.74,76.01,24.354,1590.867
2390.0,70.0,214.0,-0.021661149,-0.25284319,7.74,60.54,32.44,73.31,22.932,1613.799
2391.0,71.0,215.0,-0.023462902,-0.116565444,0.79,54.75,30.65,64.4,15.345,1629.144
2392.0,72.0,216.0,-0.024197146,-0.03974698,1.78,58.07,31.78,67.208,16.155,1645.299
2393.0,73.0,217.0,-0.024406228,-0.007378189,2.74,62.17,31.98,70.466,20.466,1665.765
2394.0,74.0,218.0,-0.02441658,0.00306326,5.07,68.35,31.79,67.514,18.657,1684.422
2395.0,75.0,219.0,-0.0243726,0.004963526,7.17,70.53,31.71,65.318,16.065,1700.487
2396.0,76.0,220.0,-0.024325728,0.004221514,3.04,64.85,33.14,66.794,16.515,1717.002
2397.0,77.0,221.0,-0.024289582,0.003010072,0.14,58.33,31.5,71.024,20.691,1737.693
2398.0,78.0,222.0,-0.024264863,0.001982081,8.02,75.29,32.07,63.644,12.573,1750.266
2399.0,79.0,223.0,-0.024248937,0.001250602,0.4,53.94,29.79,66.416,15.786,1766.052
2400.0,80.0,224.0,-0.024239013,0.000769734,10.09,78.21,33.08,67.892,18.639,1784.691
2401.0,1.0,145.0,-0.022350711,-0.10455614,3.1,64.91,29.65,60.458,13.122,13.122
2402.0,2.0,146.0,-0.023095969,-0.04638997,3.22,59.76,28.76,60.08,12.141,25.263
2403.0,3.0,147.0,-0.023307086,0.00302619,3.75,64.47,28.98,57.344,8.208,33.471
2404.0,4.0,148.0,-0.023055048,0.046517492,0.39,46.44,27.61,61.772,12.537,46.008
2405.0,5.0,149.0,-0.022392502,0.085261905,0.03,42.16,26.71,64.004,13.995,60.003
2406.0,6.0,150.0,-0.021363588,0.119864442,0.0,37.94,26.43,64.4,14.85,74.853
2407.0,7.0,151.0,-0.020007876,0.15066337,0.78,53.75,28.91,66.884,16.146,90.999
2408.0,8.0,152.0,-0.018362347,0.177851614,0.63,57.73,29.94,70.412,20.331,111.33
2409.0,9.0,153.0,-0.016462521,0.201534944,5.11,56.41,31.05,72.05,21.393,132.723
2410.0,10.0,154.0,-0.014343159,0.221763827,4.61,75.24,32.13,65.894,16.335,149.058
2411.0,11.0,155.0,-0.012038708,0.238552858,0.0,54.42,29.86,71.222,19.944,169.002
2412.0,12.0,156.0,-0.009583594,0.251893855,0.31,47.26,30.72,73.868,22.365,191.367
2413.0,13.0,157.0,-0.007012395,0.261765542,0.32,55.24,32.22,70.556,20.97,212.337
2414.0,14.0,158.0,-0.004359936,0.268141409,4.7,67.12,32.46,69.674,18.783,231.12
2415.0,15.0,159.0,-0.001661303,0.2709966,0.26,61.87,31.5,72.356,21.96,253.08
2416.0,16.0,160.0,0.001048203,0.270314381,0.0,51.96,31.56,76.91,22.923,276.003
2417.0,17.0,161.0,0.003733183,0.266092475,0.0,42.14,31.14,77.81,24.849,300.852
2418.0,18.0,162.0,0.006358313,0.25834947,0.36,51.84,33.5,77.612,25.272,326.124
2419.0,19.0,163.0,0.008888585,0.247131375,0.01,52.87,32.57,79.394,25.965,352.089
2420.0,20.0,164.0,0.011289619,0.232518358,0.0,28.85,28.52,75.2,23.877,375.966
2421.0,21.0,165.0,0.013528034,0.214631604,0.0,28.63,27.88,74.318,21.951,397.917
2422.0,22.0,166.0,0.015571896,0.193640197,0.0,24.64,29.99,77.378,22.653,420.57
2423.0,23.0,167.0,0.017391228,0.169767843,0.0,28.68,32.3,80.96,24.228,444.798
2424.0,24.0,168.0,0.018958591,0.143299203,0.13,45.91,33.36,71.402,22.41,467.208
2425.0,25.0,169.0,0.020249721,0.114585537,0.0,32.74,31.28,71.636,20.169,487.377
2426.0,26.0,170.0,0.021244219,0.084049292,0.01,35.48,31.66,73.976,23.364,510.741
2427.0,27.0,171.0,0.021926279,0.052187246,0.01,35.95,32.59,81.716,23.526,534.267
2428.0,28.0,172.0,0.022285444,0.019571761,0.02,32.47,33.54,87.44,28.305,562.572
2429.0,29.0,173.0,0.022317351,-0.01315031,2.75,38.1,32.19,79.466,25.389,587.961
2430.0,30.0,174.0,0.022024467,-0.045261459,0.47,40.06,29.14,65.768,16.713,604.674
2431.0,31.0,175.0,0.021416756,-0.0759805,0.45,35.56,30.99,67.856,16.182,620.856
2432.0,32.0,176.0,0.020512275,-0.104472915,1.78,55.96,29.87,63.338,13.464,634.32
2433.0,33.0,177.0,0.019337631,-0.129864706,0.14,46.42,30.05,70.754,21.069,655.389
2434.0,34.0,178.0,0.017928303,-0.151259647,1.88,45.61,32.45,76.46,21.456,676.845
2435.0,35.0,179.0,0.016328757,-0.167759651,1.34,41.6,31.52,76.856,24.03,700.875
2436.0,36.0,180.0,0.014592355,-0.178487677,1.6,39.08,31.14,74.858,23.571,724.446
2437.0,37.0,181.0,0.012781022,-0.182612365,1.44,44.7,30.79,68.198,16.938,741.384
2438.0,38.0,182.0,0.010964664,-0.179373385,0.0,38.01,30.8,76.1,22.014,763.398
2439.0,39.0,183.0,0.009220328,-0.168106265,3.14,42.44,34.05,81.356,25.083,788.481
2440.0,40.0,184.0,0.007631133,-0.148265403,2.56,49.16,33.27,76.676,25.245,813.726
2441.0,41.0,185.0,0.006284973,-0.119443938,3.06,48.73,31.81,78.206,23.805,837.531
2442.0,42.0,186.0,0.00527305,-0.081389276,0.18,39.74,32.64,82.778,26.1,863.631
2443.0,43.0,187.0,0.004688277,-0.034013276,2.4,35.85,33.38,85.784,27.864,891.495
2444.0,44.0,188.0,0.004623606,0.022603605,4.32,45.05,33.08,77.864,27.054,918.549
2445.0,45.0,189.0,0.005170347,0.088214514,0.43,40.5,33.43,80.528,25.857,944.406
2446.0,46.0,190.0,0.006416543,0.162414645,0.0,30.3,32.26,85.208,25.569,969.975
2447.0,47.0,191.0,0.008445456,0.244655443,2.66,32.26,35.49,86.738,28.332,998.307
2448.0,48.0,192.0,0.011334222,0.33426369,1.62,44.8,36.58,84.47,29.799,1028.106
2449.0,49.0,193.0,0.015152713,0.430464322,2.46,48.75,35.91,77.792,27.378,1055.484
2450.0,50.0,194.0,0.019962649,0.532405643,0.13,50.61,33.5,76.244,26.208,1081.692
2451.0,51.0,195.0,0.025816957,0.639185456,0.0,47.6,32.02,79.034,25.029,1106.721
2452.0,52.0,196.0,0.032759396,0.749876561,0.09,52.47,32.69,78.998,26.532,1133.253
2453.0,53.0,197.0,0.040824427,0.863549877,0.06,51.18,32.56,79.232,26.649,1159.902
2454.0,54.0,198.0,0.05003729,0.979292902,0.46,51.81,34.27,82.742,27.81,1187.712
2455.0,55.0,199.0,0.060414228,1.096219689,0.24,47.95,34.42,83.786,27.837,1215.549
2456.0,56.0,200.0,0.071962746,1.21346481,1.3,41.37,36.18,88.052,28.548,1244.097
2457.0,57.0,201.0,0.084681654,1.330145066,0.08,41.94,34.94,85.154,28.476,1272.573
2458.0,58.0,202.0,0.098560445,1.445253347,1.4,35.31,35.56,88.466,30.123,1302.696
2459.0,59.0,203.0,0.113576969,1.557407415,0.15,41.61,34.66,80.492,28.44,1331.136
2460.0,60.0,204.0,0.129691245,1.664290659,0.0,30.42,32.16,82.778,25.776,1356.912
2461.0,61.0,205.0,0.146830876,1.761458947,1.98,33.12,32.81,84.686,27.531,1384.443
2462.0,62.0,206.0,0.164859069,1.839933579,0.89,36.16,35.39,88.43,29.988,1414.431
2463.0,63.0,207.0,0.183509349,1.881843995,1.12,57.25,36.8,77.99,27.81,1442.241
